分组,类别,名称,机构,语言,地区,读法,梯队,出口,每周条数,提供什么,本机核查,生产机核查,防护,入口地址,备用入口,备注,id
五、研发产业：产业媒体、药企与试验注册,临床试验注册,中国临床试验注册中心 ChiCTR,中国临床试验注册中心（WHO ICTRP 一级注册机构）,zh,CN,列表页,P2,直连,0,国内临床试验注册信息：中英文题目、研究类型、干预、样本量、伦理批件、负责人单位,page-ok,page-ok,,https://www.chictr.org.cn/,https://www.chictr.org.cn/countryproj.html | https://www.chictr.org.cn/province.html?country=China&createyear=2026,⚠️ 当天实测没有任何机器可读的列表口：检索页 https://www.chictr.org.cn/searchproj.html 对 GET 和带完整表单字段的 POST 都回 405 Method Not Allowed；首页与 countryproj.html/province.html 能打开（200、34 KB / 114 KB / 23 KB）但全是分面索引（国家→省份→病种编码），整页抓不到一个 ChiCTR 注册号。首页页面标题正常、含 9 处日期，站点本身是活的。没有 RSS，没有 API。,chictr-registry
五、研发产业：产业媒体、药企与试验注册,临床试验注册,WHO 国际临床试验注册平台 ICTRP,World Health Organization,en,INT,列表页,P2,直连,0,汇总全球各一级注册机构（含 ChiCTR、ClinicalTrials.gov、EU CTIS、ISRCTN、jRCT 等）的试验记录,page-ok,page-ok,,https://trialsearch.who.int/,https://trialsearch.who.int/AdvSearch.aspx | https://trialsearch.who.int/Default.aspx,⚠️ 当天实测无公开 API：/api/ictrp/search 回 404；门户是 ASP.NET（Default.aspx、AdvSearch.aspx 均 200），检索结果靠表单回发，没有可直接 GET 的结果 URL，也没有 RSS。首页 200、40 KB、含 3 处日期，站点正常。volume_per_week 记 0 表示当天测不出可轮询的增量。,who-ictrp-portal
五、研发产业：产业媒体、药企与试验注册,临床试验注册,欧盟临床试验信息系统 CTIS 公开检索 API,European Medicines Agency (EMA),en,EU,开放接口,P2,云端浏览器,59,欧盟临床试验审批与状态：CT 编号、题目、适应证、成员国决定日期、期别、申办方、入组数、主要终点、结果接收日,blocked,blocked,http-403,https://euclinicaltrials.eu/ctis-public-api/search,https://euclinicaltrials.eu/ctis-public-api/retrieve/2026-527062-72-00,⚠️ verified 里的 403 是对同一路径做 GET 的结果（AWS API Gateway 的 'Missing Authentication Token'，即该路径没有 GET 方法），不是被封——把 fallback 里的 POST body 发过去当天就返回 12445 条。verify_feed.py 只会发 GET，所以这一行只能拿到 blocked。endpoint_alt 里的 retrieve/<ctNumber> 是 GET 路由，当天 200、8953 字节，可用来补单条试验详情。近 7 天（2026-09-14 起）决定日期条数：首页 100 条中 59 条。,eu-ctis-public-search
五、研发产业：产业媒体、药企与试验注册,临床试验注册,ISRCTN 临床试验注册库 API,ISRCTN Registry (BMC / Springer Nature),en,UK,开放接口,P1,直连,158,英国主导的试验注册记录：ISRCTN 号、题目、适应证、干预、申办方、招募状态、结果发表链接,api-ok,api-ok,,https://www.isrctn.com/api/query/format/default?q=lastEdited%20GE%202026-09-14T00:00:00Z&limit=100,https://www.isrctn.com/api/query/format/default?q=&limit=20,⚠️ verified 的 verdict=failed 是 verify_feed.py 的 kind 判定盲区：接口返回 <allTrials> 根元素的自定义 XML，脚本只认 rss/atom/json/html，所以归为 unknown。端点本身当天完全正常——本行 endpoint（带日期过滤、limit=100）实测 http 200、content_type application/xml、1844306 字节；不带过滤时 totalCount=28735（全库），带 q=lastEdited GE 2026-09-14T00:00:00Z 时 totalCount=158，即本周被编辑过的记录数。⚠️ 日期过滤必须写完整时间戳：写成 'lastEdited GE 2026-09-14' 会被静默忽略、totalCount 原样返回 28735，看上去像查了全库，很容易误判,isrctn-registry-api
五、研发产业：产业媒体、药企与试验注册,临床试验注册,药物临床试验登记与信息公示平台（CDE）,国家药品监督管理局药品审评中心 CDE,zh,CN,列表页,P2,云端浏览器,0,国内药物临床试验的法定登记信息：登记号、药物名称、适应证、分期、申办者、组长单位、状态,blocked,blocked,ruishu,https://www.chinadrugtrials.org.cn/index.html,,⚠️ 当天实测被瑞数（Ruishu）动态验证拦截：首页回 HTTP 202 + 24992 字节的混淆 JS 壳，verify_feed.py 的 ruishu 规则直接命中，整页 0 个链接、0 个日期。纯 curl 无论怎么带 UA 都拿不到内容。这是国内政务站点最常见的一类墙，必须走云浏览器。,chinadrugtrials-nmpa
七、科研与基金：方法学、科研诚信、基金与科学媒体,学术关注度信号,OpenAlex · 医学领域最新论文,OurResearch / OpenAlex,en,US,开放接口,P1,直连,0,primary_topic 属于 Medicine 学科（fields/27）、按发表日倒序的全部作品，带机构、资助、被引数、主题标签,blocked,api-ok,http-429,https://api.openalex.org/works?filter=primary_topic.field.id%3Afields%2F27%2Cfrom_publication_date%3A2026-09-14&sort=publication_date%3Adesc&per-page=50&mailto=ops%40example.org,https://api.openalex.org/works?filter=primary_topic.field.id%3Afields%2F27%2Cfrom_publication_date%3A2026-09-14&sort=publication_date%3Adesc&per-page=50&api_key=YOUR_FREE_KEY,"⚠️ 当天最重要的发现：OpenAlex 已从 mailto 礼貌池改成按次计费的额度模型。匿名请求（带不带 &mailto= 都一样）共享「本网络出口 IP 的每日免费额度」，当天额度已被耗尽，返回 429 + {""error"":""Rate limit exceeded"",""retryAfter"":49144,""costUsd"":0.0001,""dailyRemainingUsd"":0,""creditsRemaining"":0}，错误文案明确写着 'Use your own key instead: add ?api_key=YOUR_KEY to the URL, or send it as an ""Authorization: Bearer YOUR_KEY"" header. Keys are free'。也就是说：任何文档里写 mailto 进礼貌池的做法都已过时；接入前必须先在 ",openalex-medicine-newest
七、科研与基金：方法学、科研诚信、基金与科学媒体,学术关注度信号,OpenAlex · 近 30 天医学高被引,OurResearch / OpenAlex,en,US,开放接口,P1,直连,0,近 30 天发表的医学论文中按被引次数倒序——“刚出来就被引爆”的那一批,blocked,api-ok,http-429,https://api.openalex.org/works?filter=primary_topic.field.id%3Afields%2F27%2Cfrom_publication_date%3A2026-08-22&sort=cited_by_count%3Adesc&per-page=50&mailto=ops%40example.org,,"与上一行同一堵墙（见 openalex-medicine-newest 的 note）。此外要留意：30 天窗口内的被引数极小且高度依赖预印本互引，单独排序噪声大，实际做热榜建议把它与 Altmetric/PubMed Trending 加权。⚠️ 当天最重要的发现：OpenAlex 已从 mailto 礼貌池改成按次计费的额度模型。匿名请求（带不带 &mailto= 都一样）共享「本网络出口 IP 的每日免费额度」，当天额度已被耗尽，返回 429 + {""error"":""Rate limit exceeded"",""retryAfter"":49144,""costUsd"":0.0001,""dailyRemainingUsd"":0,""creditsRemaining"":0}，错误文案明确写着 'Use your own key instead: add ?api_key=YOUR_KEY to",openalex-medicine-most-cited-30d
七、科研与基金：方法学、科研诚信、基金与科学媒体,学术关注度信号,Crossref · 撤稿更新流,Crossref,en,INT,开放接口,P0,直连,1176,出版商刚登记的撤稿声明：撤稿声明本身的 DOI、标题，以及 update-to 里被撤原文的 DOI,api-ok,api-ok,,https://api.crossref.org/works?filter=update-type%3Aretraction%2Ctype%3Ajournal-article&sort=deposited&order=desc&rows=20,https://api.crossref.org/works?filter=update-type%3Aretraction%2Ctype%3Ajournal-article%2Cfrom-index-date%3A2026-09-14&rows=100 | https://api.crossref.org/works?filter=update-type%3Acorrection%2Ctype%3Ajournal-article&sort=deposited&order=desc&rows=20,⚠️ 与 PubMed 撤稿流（本文件 pubmed-retractions）差了近 50 倍，原因是 Crossref 在出版商登记的当刻就有记录，PubMed 要等 MEDLINE 给文章打上 Retracted Publication[pt]。两条都要收：Crossref 快、PubMed 准（带 MeSH 与期刊标引）。抓取要点：sort=deposited&order=desc 按登记时间倒序做增量，用 filter=from-index-date:<YYYY-MM-DD> 精确取窗口（当天近 7 天 1176 条、全库 66337 条）；每条的 update-to[] 里 type=='retraction' 的 DOI 才是被撤的原文，item 自身的 DOI 是撤稿声明。礼貌用法：加 &mailto=<ops-email> 进 polite pool（Crossref 的 ,crossref-retraction-updates
七、科研与基金：方法学、科研诚信、基金与科学媒体,学术关注度信号,Semantic Scholar Academic Graph 检索 API,Allen Institute for AI,en,US,开放接口,P2,云端浏览器,0,"按关键词检索论文，一次返回 title/abstract/venue/publicationDate/externalIds(DOI,PMID,PMCID)/citationCount",blocked,blocked,http-429,"https://api.semanticscholar.org/graph/v1/paper/search?query=pharmacovigilance&fields=title,abstract,venue,publicationDate,externalIds,citationCount&limit=10",https://api.semanticscholar.org/graph/v1/paper/batch,⚠️ 无 key 时限流按出口 IP 共享，当天实测极不稳定：10:20 UTC 一次成功（http 200、36161 字节、query=pharmacovigilance 命中 total=21790、10 条带摘要与 externalIds），随后 12 秒、24 秒、36 秒间隔各试一次全部 429，verify_feed.py 的那一次也是 429，所以本行 verified 记的是 blocked。结论：端点本身可用，但共享 IP 下不可当作稳定信源，生产必须带 key。,semanticscholar-graph-search
七、科研与基金：方法学、科研诚信、基金与科学媒体,学术关注度信号,Altmetric 关注度 API,Altmetric / Digital Science,en,UK,付费接口,P2,暂无,0,一篇论文在新闻、政策文件、社交媒体、专家博客上的提及次数与来源明细（Altmetric 分数）,blocked,blocked,http-403,https://api.altmetric.com/v1/citations/1d?num_results=25,,"⚠️ 当天实测 403，正文明确写着 'You must supply an API key in a parameter named key. As of 10 November 2025, all users need an API key to access the Altmetric Details Page API.' —— 2025-11-10 起匿名免费层已取消，凡是文档里写 altmetric 免费直连的资料都已过时。",altmetric-citations-api
七、科研与基金：方法学、科研诚信、基金与科学媒体,学术关注度信号,PubMed Trending 热门文章页,U.S. National Library of Medicine,en,US,列表页,P0,直连,70,PubMed 自己统计的近期高关注文章榜（按 PubMed 站内访问热度），每页 10 条 PMID,page-ok,page-ok,,https://pubmed.ncbi.nlm.nih.gov/trending/,https://pubmed.ncbi.nlm.nih.gov/trending/?page=2,"当天实测 http 200、285560 字节、page_title='Trending page - PubMed'、无反爬。页面是标准 PubMed docsum 列表，解析 href=""/<pmid>/"" 即可拿到 PMID（每页 10 个），页面右上角写明全表 1,000 条，?page=N 可翻页。拿到 PMID 后接本文件 pubmed-eutils-esummary 补元数据，整条链路不需要浏览器。volume_per_week=70 是按每天取首页 10 条估的；榜单每日刷新、条目会重复出现，入库要按 PMID 去重并记录上榜日期。",pubmed-trending-page
七、科研与基金：方法学、科研诚信、基金与科学媒体,学术关注度信号,Unpaywall 开放获取状态 API,OurResearch,en,US,开放接口,P0,直连,0,给一个 DOI 回 is_oa / best_oa_location（可直接下载的 PDF 地址）/ journal_is_in_doaj / 作者列表,api-ok,api-ok,,https://api.unpaywall.org/v2/10.1212/CPJ.0000000000200659?email=unpaywall_01@example.com,,仅作补全用，本身不产生新条目（volume_per_week=0）。用法 /v2/<DOI>?email=<你的联系邮箱>，email 是必填参数且会被记录——注册表里写的是占位地址，接入时换成运维邮箱，切勿写真实用户邮箱。当天实测 http 200、3310 字节，返回含 best_oa_location / first_oa_location / oa_locations[] / has_repository_copy / journal_is_oa / journal_is_in_doaj / z_authors（本例 10 位作者）；该 DOI 为非 OA，oa_locations 为空数组。有每日 10 万次的软上限，批量用途官方建议下载月度数据快照。,unpaywall-oa-status
九、综合医学新闻（条目按内容分到上面八栏）,中文医学媒体与社区,丁香园 · 医学资讯,丁香园 DXY.cn,zh,CN,列表页,P1,直连,40,面向医生的临床资讯、行业动态与专题解读,page-ok,page-ok,,https://www.dxy.cn/res/medical/news,https://www.dxy.cn/atom.xml | https://www.dxy.cn/rss/q/2.0/channel/13 | https://www.dxy.cn/special/med,首页 <link> 仍公布 atom.xml，但两个 feed 都已停更：atom.xml 能解析出 78 条、最新一条 2022-01-01（单次响应 32 MB），/rss/q/2.0/channel/13 最新 2025-04-07（531 天），按死链处理，只能抓 HTML 列表。该站响应极慢（本次 20 s，/pages/news.html 35 s 超时），抓取超时要放大。,dxy-medical-news
九、综合医学新闻（条目按内容分到上面八栏）,中文医学媒体与社区,丁香园 · 文献频道（PubMed 解读）,丁香园 DXY.cn,zh,CN,列表页,P1,直连,25,英文原始研究的中文解读、PubMed 新文速递,page-ok,page-ok,,https://paper.dxy.cn/,https://www.dxy.cn/rss/q/2.0/channel/13,页面 <link> 指向 https://www.dxy.cn/rss/q/2.0/channel/13，该 feed 能解析出 50 条但最新一条为 2025-04-07，已停更；只能抓 HTML 列表。,dxy-paper-pubmed
九、综合医学新闻（条目按内容分到上面八栏）,中文医学媒体与社区,医脉通 · 最新进展,北京医脉互通科技,zh,CN,需登录,P2,暂无,60,按学科分频道的临床研究进展与业内新闻,failed,failed,,https://news.medlive.cn/all/info-progress/list.html,https://news.medlive.cn/all/info-news/list.html | https://www.medlive.cn/,"不带 cookie 时 CAS gateway 反复 301（撞 curl 50 跳上限，所以 verdict=failed）；带 cookie jar 能拿到 200 的页面骨架，但文章列表区块返回 ""Bad Request.""，列表正文需要登录态。各科室频道（/cardio/、/neuro/…）同样。",medlive-news
九、综合医学新闻（条目按内容分到上面八栏）,中文医学媒体与社区,梅斯医学 MedSci · 学术资讯,梅斯医学 MedSci,zh,CN,列表页,P1,直连,80,临床研究进展、文献解读、指南速递，按科室分频道,page-ok,page-ok,,https://www.medsci.cn/article/list.do,https://www.medsci.cn/department/details?s_id=2 | https://www.medsci.cn/department/details?s_id=17 | https://www.medsci.cn/department/details?s_id=33,/article/list.do 是全站学术列表；带 s_id 会 302 到 /department/details?s_id=N（心血管=2、神经=17、肿瘤=33…）。站内没有 RSS，也没有开放 JSON 列表接口，页面里只有 /service/tree_list.do 这类分类树。,medsci-articles
九、综合医学新闻（条目按内容分到上面八栏）,中文医学媒体与社区,医学界,医学界传媒 · 医生站,zh,CN,列表页,P1,直连,50,临床资讯、政策解读、各科室频道内容,page-ok,page-ok,,https://www.yxj.org.cn/,https://www.yxj.org.cn/articelList,Nuxt SSR，首页 HTML 直接带 10 条 /detailPage?articleId=…；前端 bundle 里的 /ysz-content/web/home/news/queryFeedNewsByPage、queryHotNewsList 等接口在本域被 catch-all 成 SPA 外壳（返回 app.html），真正的 JSON 网关未公开。/articelList 的 SSR 输出里没有文章链接，所以用首页。,yxj-news
九、综合医学新闻（条目按内容分到上面八栏）,中文医学媒体与社区,健康界,健康界传媒,zh,CN,列表页,P2,云端浏览器,70,医院管理、卫生政策、医疗行业动态,blocked,blocked,aliyun-waf,https://www.cn-healthcare.com/,https://www.cn-healthcare.com/article/,首页 200，但响应体是阿里云 WAF 的 JS 质询页（textarea#renderData + arg1 + acw_sc__v2 cookie），verify 只看到 200+HTML 所以判 page-ok，实际拿不到内容；/article/、/articlewm/* 一律 403；/articlewm/ 还 302 到不可解析的 mp.cn-healthcare.com。,cn-healthcare
九、综合医学新闻（条目按内容分到上面八栏）,中文医学媒体与社区,中国医学论坛报 · 壹生,中国医学论坛报社,zh,CN,列表页,P1,直连,35,学科会议报道、指南解读、专家述评,page-ok,page-ok,,https://www.cmtopdr.com/,https://www.cmtopdr.com/category/detail/100.html | https://www.cmtopdr.com/business/list.html,首页与 /category/detail/<科室 id>.html 都是服务端渲染的静态列表（100=呼吸，另有 101–139 等科室）；无 RSS，无开放接口。,cmtopdr-yisheng
